,user,user_mean_rating,user_rating_std,user_min_rating,user_max_rating,num_ratings,item_coverage,avg_item_popularity,rating_0.0_count,rating_1.0_count,rating_2.0_count,rating_3.0_count,rating_4.0_count,rating_5.0_count,label
244,344,3.312,1.1101874296857528,0.0,5.0,125,0.125,334.04,4,1,22,37,47,14,0
245,345,3.5833333333333335,1.2401124093721454,1.0,5.0,12,0.012,402.75,0,1,1,3,4,3,0
246,346,4.345794392523365,0.6003584422772305,3.0,5.0,107,0.107,435.6448598130841,0,0,0,7,56,44,0
247,347,3.3228070175438598,0.5942854461450969,1.0,5.0,285,0.285,291.9859649122807,0,1,11,173,95,5,0
248,348,3.0943396226415096,0.6106846677749771,1.0,5.0,530,0.53,261.9339622641509,0,1,65,355,101,8,0
249,349,4.021052631578947,0.699223693674773,2.0,5.0,95,0.095,387.3157894736842,0,0,1,19,52,23,0
250,350,3.735294117647059,0.898106544580817,2.0,5.0,34,0.034,424.55882352941177,0,0,3,10,14,7,0
251,351,3.3728813559322033,1.3574524289692018,0.0,5.0,118,0.118,398.4237288135593,7,5,12,32,37,25,0
252,352,2.738396624472574,1.3336908624560369,0.0,5.0,237,0.237,348.6455696202532,25,20,33,79,74,6,0
253,353,3.185185185185185,1.3239251405490335,0.0,5.0,81,0.081,404.5679012345679,4,7,8,24,27,11,0
254,354,2.443609022556391,0.8180039445209133,0.0,5.0,532,0.532,253.82706766917292,2,58,218,214,36,4,0
255,355,3.081818181818182,0.8364606318633377,1.0,5.0,110,0.11,382.0272727272727,0,4,21,48,36,1,0
256,356,3.1414634146341465,1.277439152795986,1.0,5.0,205,0.205,302.3658536585366,0,24,48,42,57,34,0
257,357,3.7733333333333334,1.097581288417712,0.0,5.0,75,0.075,398.6533333333333,1,4,3,12,38,17,0
258,358,3.46,0.8134080483135291,1.0,5.0,50,0.05,328.92,0,1,2,25,17,5,0
259,359,3.8666666666666667,0.7302967433402214,2.0,5.0,30,0.03,284.6666666666667,0,0,2,4,20,4,0
260,360,3.1770186335403725,0.9936087627851743,1.0,5.0,322,0.322,318.04347826086956,0,10,75,115,92,30,0
261,361,3.6818181818181817,1.138948109969369,1.0,5.0,66,0.066,373.6363636363636,0,2,7,23,12,22,0
262,362,3.4381443298969074,0.7248635646758945,1.0,5.0,582,0.582,243.66494845360825,0,6,41,249,264,22,0
263,363,3.794392523364486,0.6549998956792275,3.0,5.0,107,0.107,393.2616822429907,0,0,0,36,57,14,0
264,364,4.0625,0.5221172119157952,3.0,5.0,48,0.048,395.9791666666667,0,0,0,5,35,8,0
265,365,3.5925925925925926,0.8542038654109071,1.0,5.0,108,0.108,394.037037037037,0,2,9,31,55,11,0
266,366,4.254545454545455,0.584306547468143,3.0,5.0,55,0.055,388.6181818181818,0,0,0,4,33,18,0
267,367,3.186635944700461,0.7286332684594615,0.0,5.0,434,0.434,277.7096774193548,1,1,63,230,129,10,0
268,368,4.32258064516129,0.8712862818535801,1.0,5.0,31,0.031,406.2258064516129,0,1,0,2,13,15,0
269,369,2.7142857142857144,0.9033164614574185,1.0,5.0,119,0.119,380.1344537815126,0,11,35,52,19,2,0
270,370,3.073170731707317,1.2608351288751418,1.0,5.0,164,0.164,313.8475609756098,0,22,33,45,39,25,0
271,371,2.962666666666667,1.4023255449596372,0.0,5.0,375,0.375,289.49333333333334,40,31,28,94,168,14,0
272,372,3.0927835051546393,0.9583239951733891,0.0,5.0,97,0.097,441.7319587628866,2,4,14,42,33,2,0
273,373,3.273381294964029,1.0218250494613155,1.0,5.0,278,0.278,255.80935251798562,0,9,51,112,67,39,1
274,374,3.013745704467354,1.3050895294723583,0.0,5.0,291,0.291,296.11340206185565,18,20,50,82,94,27,0
275,375,4.1600985221674875,0.7512846546048468,1.0,5.0,406,0.406,290.8472906403941,0,2,8,51,207,138,0
276,376,3.4753521126760565,0.8037620571308111,1.0,5.0,284,0.284,323.80281690140845,0,8,23,88,156,9,0
277,377,3.12890625,0.7586006046998518,1.0,5.0,256,0.256,309.9140625,0,4,40,138,67,7,0
278,378,3.182634730538922,0.9434684827393102,0.0,5.0,668,0.668,227.05838323353294,1,34,116,231,263,23,0
279,379,3.8545454545454545,1.0957524358510005,1.0,5.0,55,0.055,357.6727272727273,0,2,2,19,11,21,0
280,380,3.5047923322683707,0.8664746055091862,1.0,5.0,313,0.313,297.1437699680511,0,3,41,92,149,28,0
281,381,3.0859375,1.1970436103534674,0.0,5.0,512,0.512,257.619140625,12,37,108,148,152,55,0
282,382,2.230769230769231,1.1766968108291043,1.0,5.0,26,0.026,373.5769230769231,0,9,6,9,0,2,1
283,383,3.661764705882353,1.127807199009972,2.0,5.0,68,0.068,374.7352941176471,0,0,14,16,17,21,0
284,384,3.4827586206896552,0.7377906040127227,2.0,5.0,29,0.029,404.8965517241379,0,0,1,16,9,3,0
285,385,1.575402635431918,1.1467579982550629,0.0,5.0,683,0.683,233.02196193265007,3,504,64,38,40,34,0
286,386,3.315966386554622,0.5926007271037197,2.0,5.0,595,0.595,258.0571428571429,0,0,35,342,213,5,0
287,387,2.176470588235294,0.953557645582925,0.0,4.0,119,0.119,396.5378151260504,3,27,44,36,9,0,0
288,388,3.09009009009009,0.837198244683361,1.0,5.0,111,0.111,411.65765765765764,0,2,25,48,33,3,0
289,389,4.368421052631579,0.7935359148269855,2.0,5.0,57,0.057,380.2631578947368,0,0,2,5,20,30,0
290,390,3.450617283950617,1.125936292979527,1.0,5.0,162,0.162,309.4259259259259,0,7,27,48,46,34,0
291,391,2.9915254237288136,0.9739843512306174,1.0,5.0,118,0.118,367.6949152542373,0,5,33,46,26,8,0
292,392,3.5416666666666665,0.8365557243424921,1.0,5.0,192,0.192,358.6041666666667,0,3,17,62,93,17,0
293,393,3.935483870967742,0.903018031552726,2.0,5.0,62,0.062,426.741935483871,0,0,6,9,30,17,0
294,394,3.050666666666667,0.6500459328347565,1.0,5.0,375,0.375,306.85333333333335,0,2,63,225,84,1,0
295,395,3.065934065934066,1.062514813514489,0.0,5.0,91,0.091,347.6703296703297,1,6,17,36,24,7,0
296,396,3.739130434782609,0.8282453369408433,1.0,5.0,46,0.046,438.6521739130435,0,1,0,17,20,8,0
297,397,3.0,1.3228756555322954,1.0,5.0,9,0.009,254.66666666666666,0,2,0,4,2,1,0
298,398,3.2758620689655173,0.7971624553976225,1.0,4.0,29,0.029,425.3103448275862,0,1,3,12,13,0,0
299,399,4.257142857142857,1.0666841735258008,1.0,5.0,35,0.035,422.37142857142857,0,2,1,1,13,18,0
300,400,3.0576923076923075,1.261030733632711,1.0,5.0,156,0.156,279.2628205128205,0,17,42,38,33,26,0
301,401,3.706766917293233,0.8328661255806166,2.0,5.0,133,0.133,400.36842105263156,0,0,9,44,57,23,0
302,402,3.44,0.8421337121794787,2.0,5.0,75,0.075,344.6933333333333,0,0,11,26,32,6,0
303,403,3.4673366834170856,1.1536890510340356,0.0,5.0,199,0.199,353.5427135678392,1,13,21,62,61,41,0
304,404,3.382978723404255,1.0540437968246015,0.0,5.0,47,0.047,457.5744680851064,1,1,5,18,16,6,0
305,405,3.4271356783919598,0.6915560968090405,1.0,5.0,199,0.199,314.31658291457285,0,1,15,86,92,5,0
306,406,4.164179104477612,0.7170745690688013,2.0,5.0,134,0.134,337.0223880597015,0,0,2,19,68,45,0
307,407,3.7586206896551726,0.8724011370019897,2.0,5.0,29,0.029,449.0689655172414,0,0,2,9,12,6,0
308,408,3.652173913043478,0.8747670497362985,2.0,5.0,46,0.046,350.89130434782606,0,0,6,10,24,6,0
309,409,3.4864864864864864,1.3609145645809115,1.0,5.0,111,0.111,317.07207207207205,0,13,17,16,33,32,0
310,410,3.7846153846153845,1.1135850018524076,0.0,5.0,130,0.13,403.7692307692308,3,2,8,31,49,37,0
311,411,3.375,1.1877349391654208,2.0,5.0,8,0.008,302.75,0,0,2,3,1,2,0
312,412,4.2063492063492065,0.6758204132214263,2.0,5.0,63,0.063,372.8888888888889,0,0,1,6,35,21,0
313,413,2.4457831325301207,1.7592131583892343,0.0,5.0,249,0.249,306.2931726907631,46,43,41,37,37,45,1
314,414,3.893939393939394,0.9628289708144573,1.0,5.0,66,0.066,453.5,0,1,5,13,28,19,0
315,415,4.342105263157895,0.8784604404166166,2.0,5.0,38,0.038,351.6578947368421,0,0,2,4,11,21,0
316,416,2.6480582524271843,1.1546672945378182,0.0,5.0,412,0.412,248.25242718446603,5,52,152,111,58,34,0
317,417,3.353153153153153,0.8092225421422456,0.0,5.0,555,0.555,235.5927927927928,1,3,57,278,170,46,0
318,418,3.971631205673759,1.0753289357969067,1.0,5.0,141,0.141,320.0354609929078,0,3,13,26,42,57,0
319,419,2.4965034965034967,1.7517561645956767,0.0,5.0,143,0.143,337.4965034965035,25,28,16,21,31,22,1
320,420,2.9780701754385963,1.1123859162951384,0.0,5.0,228,0.228,345.1842105263158,4,13,57,87,44,23,0
321,421,3.0506024096385542,1.1335223088373074,0.0,5.0,415,0.415,270.79759036144577,2,33,103,123,112,42,0
322,422,3.3333333333333335,0.7669649888473704,2.0,5.0,18,0.018,357.3888888888889,0,0,2,9,6,1,0
323,423,3.146067415730337,0.9833911849697454,1.0,5.0,89,0.089,436.1573033707865,0,8,6,47,21,7,0
324,424,3.88412017167382,1.0366846341530305,0.0,5.0,466,0.466,250.38197424892704,3,13,24,100,181,145,0
325,425,3.784708249496982,0.8957378724163683,0.0,5.0,497,0.497,266.96579476861166,1,7,32,116,243,98,0
326,426,3.056338028169014,1.5649637794262972,0.0,5.0,284,0.284,317.03169014084506,21,43,27,58,78,57,0
327,427,3.892857142857143,1.1333099904225385,1.0,5.0,28,0.028,457.10714285714283,0,1,1,10,4,12,0
328,428,3.516949152542373,1.285906849170213,1.0,5.0,118,0.118,346.6186440677966,0,13,15,16,46,28,1
329,429,2.5617529880478087,0.8939638218300757,1.0,5.0,251,0.251,320.24701195219126,0,37,64,126,20,4,0
330,430,3.9853658536585366,0.8659011444533189,1.0,5.0,205,0.205,284.47317073170734,0,2,2,60,74,67,0
331,431,3.12751677852349,1.3268973697253854,1.0,5.0,149,0.149,326.5234899328859,0,22,26,42,29,30,1
332,432,3.627586206896552,0.7354593008058042,1.0,5.0,145,0.145,343.8137931034483,0,2,2,58,69,14,0
333,433,2.8841567291311754,0.9529213727425555,0.0,5.0,587,0.587,247.8688245315162,5,27,174,225,137,19,0
334,434,3.3159268929503916,1.0088260321917526,0.0,5.0,383,0.383,294.8041775456919,1,15,58,141,124,44,0
335,435,2.986772486772487,1.1364865846630126,0.0,5.0,378,0.378,317.494708994709,6,36,81,110,124,21,0
336,436,3.1666666666666665,1.1801287483410208,0.0,5.0,234,0.234,306.11538461538464,9,15,33,62,101,14,0
337,437,4.15,1.0399898784932577,2.0,5.0,20,0.02,320.3,0,0,1,6,2,11,0
338,438,2.75,0.8987170342729172,1.0,4.0,40,0.04,259.9,0,3,13,15,9,0,0
339,439,3.4838709677419355,0.7690239589651064,1.0,5.0,31,0.031,491.6774193548387,0,1,1,12,16,1,0
340,440,3.1739130434782608,0.999366620859079,0.0,5.0,207,0.207,373.32367149758454,4,8,25,96,59,15,0
341,441,3.1219512195121952,1.615473954466916,0.0,5.0,41,0.041,288.0,5,2,6,6,14,8,0
342,442,3.678030303030303,0.9012719692614068,1.0,5.0,264,0.264,328.1363636363636,0,4,15,94,100,51,0
343,443,3.887323943661972,0.820266433625561,1.0,5.0,71,0.071,272.5492957746479,0,1,3,13,40,14,0
344,444,4.107329842931938,1.3998495198840692,0.0,5.0,382,0.382,281.5392670157068,20,11,16,41,67,227,0
345,445,3.5,0.9679550283649222,1.0,5.0,112,0.112,393.95535714285717,0,1,16,40,36,19,0
346,446,2.726643598615917,1.226734662249658,0.0,5.0,289,0.289,276.9550173010381,17,28,71,84,79,10,0
347,447,2.2551020408163267,2.188589078476995,0.0,5.0,98,0.098,335.44897959183675,39,7,9,8,3,32,0
348,448,2.357142857142857,1.803315849192274,0.0,5.0,56,0.056,390.9642857142857,11,12,6,11,5,11,1
349,449,2.459627329192547,1.6582889857465875,0.0,5.0,161,0.161,318.39130434782606,29,26,17,38,33,18,1
350,450,4.114285714285714,0.8558105364782315,1.0,5.0,280,0.28,305.85714285714283,0,4,6,46,122,102,0
351,451,3.80327868852459,0.9801304697360033,1.0,5.0,61,0.061,366.5409836065574,0,1,6,12,27,15,0
352,452,3.5652173913043477,1.1994728750020205,2.0,5.0,23,0.023,393.9130434782609,0,0,5,8,2,8,1
353,453,4.51063829787234,0.6875394194400757,3.0,5.0,47,0.047,375.78723404255317,0,0,0,5,13,29,0
354,454,3.5138121546961325,0.6110804166631594,2.0,5.0,181,0.181,332.5359116022099,0,0,6,81,89,5,0
355,455,4.409090909090909,0.5903260526902471,3.0,5.0,22,0.022,385.0,0,0,0,1,11,10,0
356,456,3.8173076923076925,0.7342445173117673,2.0,5.0,104,0.104,373.8173076923077,0,0,2,33,51,18,0
357,457,2.8991354466858787,0.9639000449372719,0.0,5.0,347,0.347,304.57060518731987,7,20,76,144,98,2,0
358,458,3.0833333333333335,0.90033663737852,2.0,5.0,12,0.012,261.1666666666667,0,0,3,6,2,1,0
359,459,4.084905660377358,1.302875388028172,1.0,5.0,106,0.106,344.64150943396226,0,8,7,16,12,63,0
360,460,3.5757575757575757,1.2704724261190232,0.0,5.0,99,0.099,364.74747474747477,1,3,21,18,25,31,0
361,461,3.595744680851064,0.970422912470217,1.0,5.0,47,0.047,508.97872340425533,0,2,4,11,24,6,0
362,462,2.63258785942492,1.2204817300204347,0.0,5.0,313,0.313,278.5335463258786,14,43,86,83,75,12,0
363,463,3.5062240663900415,0.7912033659254293,1.0,5.0,241,0.241,295.2406639004149,0,3,19,89,113,17,0
364,464,3.983050847457627,0.7541042968140464,1.0,5.0,59,0.059,351.0169491525424,0,1,0,11,34,13,0
365,465,3.5444444444444443,0.8368092302849781,1.0,5.0,90,0.09,458.85555555555555,0,1,9,28,44,8,0
366,466,2.7333333333333334,1.3602497306042518,0.0,5.0,180,0.18,294.65555555555557,7,32,39,45,38,19,0
367,467,3.1382978723404253,1.0635815313171177,0.0,5.0,94,0.094,302.01063829787233,1,5,19,31,31,7,0
368,468,3.121157323688969,0.8218951889710111,1.0,5.0,553,0.553,261.4629294755877,0,16,95,262,166,14,0
369,469,3.6354166666666665,1.1061530461032547,0.0,5.0,96,0.096,415.21875,1,2,13,21,37,22,0
370,470,4.190476190476191,0.7496030695673294,2.0,5.0,21,0.021,496.0,0,0,1,1,12,7,0
371,471,3.5555555555555554,1.2935233335271092,1.0,5.0,18,0.018,399.1666666666667,0,2,1,5,5,5,0
372,472,3.6690647482014387,1.293173207676626,1.0,5.0,139,0.139,279.705035971223,0,13,14,26,39,47,0
373,473,3.106382978723404,0.8609582696465329,0.0,5.0,94,0.094,430.4574468085106,2,0,16,46,28,2,0
374,474,2.3824884792626726,1.7811428086281487,0.0,5.0,217,0.217,330.2718894009217,44,39,31,35,29,39,1
375,475,2.9365079365079363,0.6200733435408526,0.0,4.0,315,0.315,304.5492063492064,1,5,50,216,43,0,0
376,476,2.9725274725274726,0.8491208785919775,0.0,5.0,364,0.364,316.39285714285717,1,13,85,167,92,6,0
377,477,3.727835051546392,0.966456237336283,1.0,5.0,485,0.485,239.97938144329896,0,4,40,166,149,126,0
378,478,3.739130434782609,1.163037834651529,1.0,5.0,46,0.046,301.32608695652175,0,2,5,11,13,15,0
379,479,3.094488188976378,0.801120949453354,1.0,5.0,127,0.127,359.9685039370079,0,2,26,60,36,3,0
380,480,2.9880478087649402,0.7013248703027575,1.0,5.0,251,0.251,332.66533864541833,0,5,44,155,43,4,0
381,481,3.4156378600823047,0.8207549843563636,0.0,5.0,243,0.243,323.01234567901236,1,4,24,88,116,10,0
382,482,4.09009009009009,0.7925740521702866,1.0,5.0,111,0.111,315.76576576576576,0,1,1,21,52,36,0
383,483,3.7948717948717947,0.7319579790745533,2.0,5.0,39,0.039,414.3333333333333,0,0,1,12,20,6,0
384,484,3.2777777777777777,1.077584965732381,1.0,5.0,72,0.072,311.06944444444446,0,7,3,35,17,10,0
385,485,3.0641025641025643,0.8390636042188507,1.0,5.0,234,0.234,253.47008547008548,0,9,44,108,69,4,0
386,486,2.9345238095238093,0.6299879378408142,1.0,4.0,168,0.168,332.0595238095238,0,1,36,104,27,0,0
387,487,3.914373088685015,0.750464981593887,2.0,5.0,327,0.327,273.9847094801223,0,0,12,71,177,67,0
388,488,3.7333333333333334,1.009049958219026,2.0,5.0,45,0.045,412.97777777777776,0,0,6,12,15,12,0
389,489,3.01980198019802,0.8343400647683481,0.0,4.0,202,0.202,273.6188118811881,1,6,44,88,63,0,0
390,490,3.427350427350427,0.8641942561420746,1.0,5.0,117,0.117,373.9230769230769,0,4,9,45,51,8,0
391,491,3.022727272727273,0.7920722413504784,1.0,4.0,44,0.044,379.59090909090907,0,2,7,23,12,0,0
392,492,3.8857142857142857,0.6761234037828132,3.0,5.0,35,0.035,445.1714285714286,0,0,0,10,19,6,0
393,493,4.073170731707317,0.7870909700421871,2.0,5.0,41,0.041,415.1707317073171,0,0,2,5,22,12,0
394,494,3.769230769230769,0.4385290096535146,3.0,4.0,13,0.013,316.6923076923077,0,0,0,3,10,0,0
395,495,4.181818181818182,0.8626168002698208,1.0,5.0,55,0.055,406.6181818181818,0,1,0,10,21,23,0
396,496,3.472972972972973,1.2629924562185684,1.0,5.0,74,0.074,365.64864864864865,0,6,11,19,18,20,0
397,497,3.950413223140496,0.6798979624373774,2.0,5.0,242,0.242,342.31404958677683,0,0,3,53,139,47,0
398,498,2.6666666666666665,0.49999999999999994,2.0,3.0,9,0.009,393.8888888888889,0,0,3,6,0,0,0
399,499,3.62015503875969,0.7557180052743964,2.0,5.0,258,0.258,338.5,0,0,18,87,128,25,0
400,500,3.734513274336283,0.7561379682666131,1.0,5.0,113,0.113,417.4424778761062,0,1,6,27,67,12,0
401,501,3.417525773195876,0.6485552392017437,1.0,5.0,194,0.194,355.5773195876289,0,1,11,91,88,3,0
402,502,3.207547169811321,1.0068704478202541,1.0,5.0,53,0.053,317.9811320754717,0,2,10,22,13,6,1
403,503,4.163934426229508,0.5221854034999592,3.0,5.0,61,0.061,374.1967213114754,0,0,0,4,43,14,0
404,504,3.5632911392405062,1.3844191690394128,0.0,5.0,316,0.316,281.3322784810127,7,28,39,46,98,98,0
405,505,3.1641791044776117,1.0954038265375583,1.0,5.0,67,0.067,238.73134328358208,0,4,17,16,24,6,0
406,506,3.6275303643724697,0.7262018172373363,1.0,5.0,247,0.247,347.2914979757085,0,2,13,77,138,17,0
407,507,3.5,0.7153773171427459,2.0,5.0,86,0.086,375.0232558139535,0,0,7,33,42,4,0
408,508,3.6954177897574123,0.8519963999457432,1.0,5.0,371,0.371,294.47978436657684,0,3,37,79,203,49,0
409,509,3.2142857142857144,1.0008707010791882,1.0,5.0,42,0.042,423.6190476190476,0,4,3,17,16,2,0
410,510,4.235294117647059,1.0325582165612919,1.0,5.0,17,0.017,391.94117647058823,0,1,0,1,7,8,0
411,511,4.25,0.7151882639372398,2.0,5.0,88,0.088,314.9886363636364,0,0,1,11,41,35,0
412,512,3.903225806451613,1.0234594199914637,1.0,5.0,124,0.124,380.08870967741933,0,2,11,26,43,42,0
413,513,4.304054054054054,0.5481405706603444,2.0,5.0,296,0.296,271.2162162162162,0,0,1,10,183,102,0
414,514,3.3076923076923075,1.8432134703923735,0.0,5.0,13,0.013,390.0,1,2,2,0,3,5,1
415,515,3.509433962264151,0.8991411128763833,0.0,5.0,159,0.159,290.685534591195,2,2,17,39,90,9,0
416,516,3.5970873786407767,1.0110565650316417,1.0,5.0,206,0.206,347.38349514563106,0,7,23,52,88,36,0
417,517,3.5047619047619047,0.8100784568343403,1.0,5.0,105,0.105,409.87619047619046,0,3,8,31,59,4,0
418,518,3.9423076923076925,0.7774634860213893,3.0,5.0,52,0.052,393.61538461538464,0,0,0,17,21,14,0
419,519,3.6029411764705883,0.8956331808013273,2.0,5.0,204,0.204,299.95098039215685,0,0,17,87,60,40,0
420,520,4.130434782608695,0.8148813536665075,2.0,5.0,23,0.023,327.1304347826087,0,0,1,3,11,8,0
421,521,1.9078341013824884,1.377996200250852,0.0,5.0,217,0.217,339.97235023041475,39,55,48,43,26,6,0
422,522,3.175675675675676,1.32786890865714,0.0,5.0,74,0.074,377.1621621621622,2,9,8,22,21,12,0
423,523,2.9814814814814814,1.0505926941253059,1.0,5.0,270,0.27,286.1185185185185,0,28,50,108,67,17,0
424,524,3.357142857142857,0.7449463436684919,2.0,4.0,14,0.014,300.35714285714283,0,0,2,5,7,0,0
425,525,3.6315789473684212,1.172224787768251,1.0,5.0,38,0.038,393.6842105263158,0,3,2,11,12,10,0
426,526,3.445692883895131,1.0512479995000854,0.0,5.0,267,0.267,306.26591760299624,2,9,33,89,92,42,0
427,527,2.3333333333333335,1.8314384146529923,0.0,5.0,33,0.033,311.42424242424244,7,6,6,3,5,6,1
428,528,3.668016194331984,0.7456576949986241,0.0,5.0,247,0.247,337.1255060728745,1,2,9,74,141,20,0
429,529,4.2727272727272725,0.5060453993692572,3.0,5.0,143,0.143,348.7832167832168,0,0,0,4,96,43,0
430,530,3.893939393939394,1.1803581792885454,1.0,5.0,132,0.132,295.5378787878788,0,9,10,15,50,48,0
431,531,2.4727272727272727,1.7304949565406988,0.0,5.0,55,0.055,414.25454545454545,9,11,7,10,9,9,1
432,532,3.2618296529968456,1.3839817565761616,0.0,5.0,317,0.317,283.6056782334385,25,9,37,91,97,58,0
433,533,3.8017241379310347,0.8939743298077208,1.0,5.0,348,0.348,283.5545977011494,0,3,29,75,168,73,0
434,534,3.6422018348623855,0.9181597514898273,2.0,5.0,109,0.109,362.1651376146789,0,0,13,33,43,20,0
435,535,3.3908355795148246,0.8290809646022589,1.0,5.0,371,0.371,284.4743935309973,0,1,46,165,125,34,0
436,536,4.213114754098361,0.8389428685029877,2.0,5.0,61,0.061,460.37704918032784,0,0,1,13,19,28,0
437,537,4.10126582278481,1.0930425274864037,2.0,5.0,79,0.079,409.62025316455697,0,0,7,22,6,44,0
438,538,3.992857142857143,0.5561484788472877,3.0,5.0,140,0.14,350.7,0,0,0,22,97,21,0
439,539,3.5,1.2892486812722215,0.0,5.0,38,0.038,468.2105263157895,1,2,5,8,13,9,0
440,540,2.4714285714285715,1.740101945011819,0.0,5.0,140,0.14,311.0571428571429,24,25,23,22,21,25,1
441,541,3.142857142857143,1.2273929715024061,1.0,5.0,56,0.056,327.0,0,8,6,20,14,8,0
442,542,3.7787610619469025,0.923256206454094,2.0,5.0,113,0.113,356.3628318584071,0,0,8,39,36,30,0
443,543,4.264550264550264,0.8653264258405077,1.0,5.0,189,0.189,343.6190476190476,0,2,8,16,75,88,0
444,544,3.3658536585365852,0.9135946010223611,0.0,5.0,164,0.164,270.359756097561,1,4,16,71,57,15,0
445,545,2.563380281690141,1.7787025316721912,0.0,5.0,71,0.071,389.46478873239437,13,10,12,9,14,13,1
446,546,3.4930232558139536,0.6962500856011655,1.0,5.0,215,0.215,343.10232558139535,0,2,9,95,99,10,0
447,547,3.144144144144144,1.438729533283678,0.0,5.0,111,0.111,423.36036036036035,8,4,23,29,23,24,0
448,548,3.789189189189189,1.0393831217580622,0.0,5.0,185,0.185,387.46486486486486,2,5,8,49,72,49,0
449,549,3.9625,0.3712363878934857,3.0,5.0,80,0.08,330.7875,0,0,0,7,69,4,0
450,550,3.027624309392265,0.6002864059626439,1.0,4.0,181,0.181,319.6077348066298,0,1,27,119,34,0,0
451,551,3.515432098765432,0.841866640980376,0.0,5.0,324,0.324,295.60185185185185,1,4,24,125,138,32,0
452,552,2.4817518248175183,1.2072220772660498,0.0,5.0,137,0.137,306.0948905109489,9,21,33,46,25,3,0
453,553,3.8805970149253732,0.7286847441483804,2.0,5.0,67,0.067,422.5970149253731,0,0,4,10,43,10,0
454,554,3.280701754385965,0.7962946772599836,1.0,4.0,57,0.057,437.0877192982456,0,2,6,23,26,0,0
455,555,4.0,0.7071067811865476,3.0,5.0,5,0.005,126.8,0,0,0,1,3,1,0
456,556,1.9977168949771689,1.1920769300184988,0.0,5.0,438,0.438,280.1324200913242,38,136,107,110,40,7,0
457,557,2.1594771241830064,1.490170143334634,0.0,5.0,765,0.765,210.20522875816994,103,201,161,129,113,58,0
458,558,3.5793991416309012,1.127212605546402,1.0,5.0,233,0.233,306.3304721030043,0,10,33,58,76,56,0
459,559,3.7435897435897436,1.4983618538551513,0.0,5.0,78,0.078,378.14102564102564,4,5,7,8,21,33,0
460,560,3.725,1.0124228365658294,1.0,5.0,40,0.04,279.225,0,1,2,15,11,11,0
461,561,3.0972222222222223,0.9846332918923266,0.0,5.0,144,0.144,340.50694444444446,2,10,19,56,55,2,0
462,562,3.5961538461538463,0.6888873324599757,0.0,5.0,156,0.156,301.0064102564103,1,0,5,56,87,7,0
463,563,4.0,0.7427813527082076,3.0,5.0,30,0.03,318.6333333333333,0,0,0,8,14,8,0
464,564,3.5076923076923077,0.7883921749752602,1.0,5.0,260,0.26,346.66923076923075,0,3,26,80,138,13,0
465,565,4.25,1.0,2.0,5.0,16,0.016,390.0625,0,0,2,0,6,8,0
466,566,3.404580152671756,1.2451668158505353,0.0,5.0,131,0.131,384.9312977099237,8,3,9,38,54,19,0
467,567,3.389830508474576,1.000292184082203,1.0,5.0,59,0.059,329.66101694915255,0,4,5,19,26,5,0
468,568,2.57556270096463,1.8280734407913908,0.0,5.0,311,0.311,295.07073954983923,65,36,49,42,54,65,1
469,569,2.353448275862069,1.6808118492207342,0.0,5.0,464,0.464,240.3081896551724,85,85,70,95,63,66,1
470,570,3.5161290322580645,1.0915117266719427,0.0,5.0,31,0.031,383.2258064516129,1,1,2,7,17,3,0
471,571,4.08641975308642,0.8396060216583361,2.0,5.0,81,0.081,368.358024691358,0,0,4,13,36,28,0
472,572,3.9537037037037037,0.5362427135510763,3.0,5.0,108,0.108,311.80555555555554,0,0,0,18,77,13,0
473,573,2.9057971014492754,0.7338298810338174,1.0,5.0,138,0.138,346.1811594202899,0,1,39,72,24,2,0
474,574,3.8847736625514404,0.8642908107717361,1.0,5.0,243,0.243,344.12757201646093,0,3,12,52,119,57,0
475,575,2.5160142348754446,1.3365439653169724,0.0,5.0,281,0.281,272.2597864768683,9,59,92,48,45,28,0
476,576,3.322274881516588,1.0096800720475108,1.0,5.0,211,0.211,299.3507109004739,0,7,41,62,79,22,1
477,577,4.0,1.2247448713915892,0.0,5.0,65,0.065,427.53846153846155,1,2,6,8,18,30,0
478,578,3.217391304347826,1.1175531253839446,1.0,5.0,92,0.092,376.0652173913044,0,10,7,40,23,12,0
479,579,3.6515151515151514,1.3978437510825144,1.0,5.0,132,0.132,319.1515151515151,0,14,16,27,20,55,1
480,580,3.1666666666666665,1.5275252316519465,0.0,5.0,12,0.012,287.8333333333333,1,1,1,3,4,2,0
481,581,3.5964912280701755,0.98411541741283,0.0,5.0,114,0.114,410.219298245614,1,0,11,44,34,24,0
482,582,3.7714285714285714,0.723999878574454,2.0,5.0,105,0.105,435.43809523809523,0,0,5,27,60,13,0
483,583,3.2837837837837838,1.050043993510117,1.0,5.0,148,0.148,405.14864864864865,0,8,29,37,61,13,0
484,584,2.5303030303030303,1.500970936731872,0.0,5.0,66,0.066,353.5,6,13,14,13,13,7,1
485,585,4.157894736842105,0.6021404316396672,3.0,5.0,19,0.019,537.578947368421,0,0,0,2,12,5,0
486,586,2.2,1.6987390281365429,0.0,5.0,15,0.015,275.0,3,2,5,1,2,2,1
487,587,3.5,0.7087493078623421,1.0,5.0,216,0.216,285.59722222222223,0,1,10,99,92,14,1
488,588,3.5095890410958903,0.9766735965332978,1.0,5.0,365,0.365,272.213698630137,0,9,47,112,143,54,0
